Dataset,Algorithm,Type,Run,Threads,Time,Metric,Best Iteration,Iterations,Eta,Leaves,Depth,Hessian,Subsample,Colsample_bytree,Training RAM 1st,Training RAM 25%,Training RAM 50%,Training RAM 75%,Total RAM,gc RAM
'bosch','xgboost-depthwise-O3-fmath','depth',8,3,793.193,0.7228884,308,400,0.02,1023,10,1,1,1,4727173120,5192257536,5695713280,5697626112,5689004032,3953451008
'bosch','xgboost-depthwise-O3-fmath','depth',9,3,922.9726,0.7272562,343,400,0.02,2047,11,1,1,1,5266374656,5789184000,6380441600,6521765888,6518366208,4338098176
'bosch','xgboost-depthwise-O3-fmath','depth',10,3,1010.049,0.7256541,338,400,0.02,4095,12,1,1,1,5733351424,6409674752,7213109248,7233232896,7237771264,4673343488
'bosch','xgboost-lossguide-O3-fmath','depth',1,2,1721.67,0.7145333,1920,2000,0.02,7,3,1,1,1,2576723968,2576510976,2585153536,2584842240,2586861568,2570604544
'bosch','xgboost-lossguide-O3-fmath','depth',2,2,1375.822,0.7198081,1425,1500,0.02,15,4,1,1,1,3425902592,3431731200,3431473152,3432075264,3434446848,2607325184
'bosch','xgboost-lossguide-O3-fmath','depth',3,2,1059.824,0.7214592,977,1000,0.02,31,5,1,1,1,3522695168,3541262336,3531534336,3542192128,3543973888,2680037376
'bosch','xgboost-lossguide-O3-fmath','depth',4,2,1192.189,0.7223834,723,1000,0.02,63,6,1,1,1,3653062656,3747778560,3748536320,3749523456,3744468992,2817253376
'bosch','xgboost-lossguide-O3-fmath','depth',5,2,756.5479,0.7191517,399,500,0.02,127,7,1,1,1,3839148032,3941588992,4085743616,4085178368,4087332864,3017392128
'bosch','xgboost-lossguide-O3-fmath','depth',6,2,720.2161,0.7250211,328,400,0.02,255,8,1,1,1,4101758976,4290322432,4476080128,4512931840,4497702912,3251855360
'bosch','xgboost-lossguide-O3-fmath','depth',7,2,817.6809,0.7248398,391,400,0.02,511,9,1,1,1,4379254784,4692889600,4990836736,5002973184,4987703296,3514011648
'bosch','xgboost-lossguide-O3-fmath','depth',8,2,916.9278,0.7228884,308,400,0.02,1023,10,1,1,1,4721881088,5187104768,5690597376,5692403712,5683781632,3950243840
'bosch','xgboost-lossguide-O3-fmath','depth',9,2,1020.482,0.7272562,343,400,0.02,2047,11,1,1,1,5260853248,5783678976,6374936576,6516572160,6513012736,4334555136
'bosch','xgboost-lossguide-O3-fmath','depth',10,2,1109.857,0.7256541,338,400,0.02,4095,12,1,1,1,5728079872,6404771840,7208329216,7228514304,7232860160,4670132224
'bosch','xgboost-depthwise-O3-fmath','depth',1,2,1723.009,0.7134534,1999,2000,0.02,7,3,1,1,1,2572267520,2575990784,2584633344,2584330240,2586869760,2570612736
'bosch','xgboost-depthwise-O3-fmath','depth',2,2,1370.185,0.7199073,1402,1500,0.02,15,4,1,1,1,3425398784,3431178240,3430952960,3431555072,3433943040,2607345664
'bosch','xgboost-depthwise-O3-fmath','depth',3,2,1066.977,0.7198976,955,1000,0.02,31,5,1,1,1,3520622592,3539648512,3537354752,3540647936,3542818816,2680168448
'bosch','xgboost-depthwise-O3-fmath','depth',4,2,1189.616,0.7223834,723,1000,0.02,63,6,1,1,1,3652878336,3747966976,3748581376,3749584896,3744542720,2816970752
'bosch','xgboost-depthwise-O3-fmath','depth',5,2,758.7016,0.7191517,399,500,0.02,127,7,1,1,1,3839188992,3941621760,4085764096,4085211136,4087357440,3017199616
'bosch','xgboost-depthwise-O3-fmath','depth',6,2,719.3664,0.7250211,328,400,0.02,255,8,1,1,1,4101771264,4290084864,4475895808,4512759808,4497543168,3251691520
'bosch','xgboost-depthwise-O3-fmath','depth',7,2,826.1631,0.7248398,391,400,0.02,511,9,1,1,1,4379054080,4692455424,4990390272,5002526720,4987244544,3513823232
'bosch','xgboost-depthwise-O3-fmath','depth',8,2,895.6867,0.7228884,308,400,0.02,1023,10,1,1,1,4721811456,5186871296,5690331136,5692346368,5683765248,3950968832
'bosch','xgboost-depthwise-O3-fmath','depth',9,2,1035.831,0.7272562,343,400,0.02,2047,11,1,1,1,5260890112,5783773184,6375370752,6516592640,6513274880,4334391296
'bosch','xgboost-depthwise-O3-fmath','depth',10,2,1133.76,0.7256541,338,400,0.02,4095,12,1,1,1,5727637504,6404530176,7207985152,7227932672,7232430080,4670230528
'bosch','xgboost-lossguide-O3-fmath','depth',1,1,2944.407,0.7145333,1920,2000,0.02,7,3,1,1,1,2574897152,2574565376,2583203840,2582900736,2584657920,2568400896
'bosch','xgboost-lossguide-O3-fmath','depth',2,1,2305.564,0.7198081,1425,1500,0.02,15,4,1,1,1,3422015488,3427606528,3427278848,3427614720,3430117376,2605236224
'bosch','xgboost-lossguide-O3-fmath','depth',3,1,1814.487,0.7214592,977,1000,0.02,31,5,1,1,1,3517153280,3535941632,3526152192,3536941056,3538456576,2677600256
'bosch','xgboost-lossguide-O3-fmath','depth',4,1,1934.764,0.7223834,723,1000,0.02,63,6,1,1,1,3647053824,3742109696,3743117312,3744124928,3739070464,2814660608
'bosch','xgboost-lossguide-O3-fmath','depth',5,1,1228.655,0.7191517,399,500,0.02,127,7,1,1,1,3833552896,3935989760,4080386048,4080119808,4081991680,3019350016
'bosch','xgboost-lossguide-O3-fmath','depth',6,1,1108.16,0.7250211,328,400,0.02,255,8,1,1,1,4095881216,4284719104,4470480896,4507336704,4492115968,3248631808
'bosch','xgboost-lossguide-O3-fmath','depth',7,1,1265.472,0.7248398,391,400,0.02,511,9,1,1,1,4373741568,4687376384,4985315328,4997464064,4982202368,3510738944
'bosch','xgboost-lossguide-O3-fmath','depth',8,1,1348.872,0.7228884,308,400,0.02,1023,10,1,1,1,4716023808,5181337600,5685018624,5687025664,5678419968,3947118592
'bosch','xgboost-lossguide-O3-fmath','depth',9,1,1518.166,0.7272562,343,400,0.02,2047,11,1,1,1,5255217152,5778264064,6369878016,6511292416,6507884544,4332068864
'bosch','xgboost-lossguide-O3-fmath','depth',10,1,1615.365,0.7256541,338,400,0.02,4095,12,1,1,1,5722120192,6399012864,7202828288,7223001088,7227408384,4666245120
'bosch','xgboost-depthwise-O3-fmath','depth',1,1,2885.434,0.7134534,1999,2000,0.02,7,3,1,1,1,2571218944,2574741504,2583314432,2583064576,2584809472,2568552448
'bosch','xgboost-depthwise-O3-fmath','depth',2,1,2349.427,0.7199073,1402,1500,0.02,15,4,1,1,1,3421892608,3427483648,3426955264,3427553280,3429933056,2605039616
'bosch','xgboost-depthwise-O3-fmath','depth',3,1,1773.806,0.7198976,955,1000,0.02,31,5,1,1,1,3517018112,3535810560,3533512704,3536805888,3538714624,2677784576
'bosch','xgboost-depthwise-O3-fmath','depth',4,1,1967.323,0.7223834,723,1000,0.02,63,6,1,1,1,3647426560,3742679040,3743555584,3744575488,3739545600,2814738432
'bosch','xgboost-depthwise-O3-fmath','depth',5,1,1218.857,0.7191517,399,500,0.02,127,7,1,1,1,3833573376,3936247808,4080656384,4080107520,4082257920,3015241728
'bosch','xgboost-depthwise-O3-fmath','depth',6,1,1127.515,0.7250211,328,400,0.02,255,8,1,1,1,4095873024,4284694528,4470431744,4507287552,4492066816,3243405312
'bosch','xgboost-depthwise-O3-fmath','depth',7,1,1260.41,0.7248398,391,400,0.02,511,9,1,1,1,4373295104,4687192064,4985122816,4997263360,4981985280,3510525952
'bosch','xgboost-depthwise-O3-fmath','depth',8,1,1357.876,0.7228884,308,400,0.02,1023,10,1,1,1,4715786240,5181104128,5684678656,5686755328,5678166016,3947327488
'bosch','xgboost-depthwise-O3-fmath','depth',9,1,1516.079,0.7272562,343,400,0.02,2047,11,1,1,1,5254885376,5777936384,6369521664,6510944256,6507536384,4331454464
'bosch','xgboost-depthwise-O3-fmath','depth',10,1,1577.459,0.7256541,338,400,0.02,4095,12,1,1,1,5722337280,6399242240,7203037184,7223185408,7227576320,4667064320
'bosch','xgboost-exact-O3','depth',1,12,7895.348,0.7197878,561,1000,0.02,63,6,1,1,1,3261308928,3262156800,3263156224,3264872448,3276754944,3260497920
'bosch','xgboost-exact-O3','depth',2,12,5491.363,0.7261101,310,400,0.02,1023,10,1,1,1,3292827648,3300450304,3301277696,3299196928,3308011520,3269193728
'bosch','xgboost-exact-O3','hessian',1,12,4997.784,0.7261101,310,400,0.02,1023,10,1,1,1,3261280256,3262935040,3265372160,3268317184,3278204928,3267883008
'bosch','xgboost-exact-O3','hessian',2,12,5164.998,0.7168499,305,400,0.02,1023,10,25,1,1,3295707136,3301371904,3303747584,3303690240,3307352064,3261960192
'bosch','xgboost-exact-O3','sampling',1,12,7879.981,0.7212357,656,1000,0.04,63,6,1,1,1,3261251584,3261894656,3262734336,3264163840,3275452416,3259195392
'bosch','xgboost-exact-O3','sampling',2,12,8123.464,0.7233749,603,1000,0.04,63,6,1,0.6,1,3291484160,3298230272,3300573184,3298643968,3298217984,3260571648
'bosch','xgboost-exact-O3','depth',1,6,9915.38,0.7197878,561,1000,0.02,63,6,1,1,1,3261153280,3261816832,3262922752,3264630784,3276509184,3260252160
'bosch','xgboost-exact-O3','depth',2,6,6681.734,0.7261101,310,400,0.02,1023,10,1,1,1,3292549120,3299926016,3300589568,3298340864,3307180032,3268411392
'bosch','xgboost-exact-O3','hessian',1,6,6819.91,0.7261101,310,400,0.02,1023,10,1,1,1,3261145088,3262783488,3264700416,3267665920,3278794752,3268472832
'bosch','xgboost-exact-O3','hessian',2,6,6709.882,0.7168499,305,400,0.02,1023,10,25,1,1,3295633408,3301232640,3303587840,3303395328,3307048960,3261956096
'bosch','xgboost-exact-O3','sampling',1,6,10051.56,0.7212357,656,1000,0.04,63,6,1,1,1,3261132800,3261612032,3262525440,3263918080,3275231232,3258974208
'bosch','xgboost-exact-O3','sampling',2,6,10583.11,0.7233749,603,1000,0.04,63,6,1,0.6,1,3291238400,3297906688,3300257792,3298316288,3297890304,3260252160
'bosch','xgboost-exact-O3','depth',1,5,11208.67,0.7197878,561,1000,0.02,63,6,1,1,1,3261009920,3261722624,3262808064,3264507904,3276390400,3260133376
'bosch','xgboost-exact-O3','depth',2,5,7555.514,0.7261101,310,400,0.02,1023,10,1,1,1,3292418048,3299749888,3300323328,3298160640,3.31E+09,3268177920
'bosch','xgboost-exact-O3','hessian',1,5,7551.225,0.7261101,310,400,0.02,1023,10,1,1,1,3261079552,3262545920,3264724992,3267784704,3278872576,3268550656
'bosch','xgboost-exact-O3','hessian',2,5,7476.529,0.7168499,305,400,0.02,1023,10,25,1,1,3295621120,3301052416,3303399424,3303206912,3306881024,3261779968
'bosch','xgboost-exact-O3','sampling',1,5,11248.47,0.7212357,656,1000,0.04,63,6,1,1,1,3261018112,3261562880,3262451712,3263856640,3274137600,3257880576
'bosch','xgboost-exact-O3','sampling',2,5,11718.18,0.7233749,603,1000,0.04,63,6,1,0.6,1,3290882048,3297845248,3300196352,3298369536,3297677312,3260018688
'bosch','xgboost-exact-O3','depth',1,4,13335.62,0.7197878,561,1000,0.02,63,6,1,1,1,3261054976,3261673472,3262734336,3264540672,3276406784,3260149760
'bosch','xgboost-exact-O3','depth',2,4,8875.653,0.7261101,310,400,0.02,1023,10,1,1,1,3292430336,3299737600,3300278272,3298095104,3307024384,3268272128
'bosch','xgboost-exact-O3','hessian',1,4,8913.426,0.7261101,310,400,0.02,1023,10,1,1,1,3261059072,3262386176,3264339968,3267362816,3278458880,3268136960
'bosch','xgboost-exact-O3','hessian',2,4,8836.264,0.7168499,305,400,0.02,1023,10,25,1,1,3295297536,3300904960,3303297024,3303096320,3306729472,3261501440
'bosch','xgboost-exact-O3','sampling',1,4,13390.44,0.7212357,656,1000,0.04,63,6,1,1,1,3261071360,3261542400,3262402560,3263893504,3275206656,3258949632
'bosch','xgboost-exact-O3','sampling',2,4,13990.54,0.7233749,603,1000,0.04,63,6,1,0.6,1,3291213824,3297890304,3300233216,3298406400,3297714176,3260067840
'bosch','xgboost-exact-O3','depth',1,3,16934.24,0.7197878,561,1000,0.02,63,6,1,1,1,3261005824,3261632512,3262709760,3264434176,3276308480,3260051456
'bosch','xgboost-exact-O3','depth',2,3,11357.74,0.7261101,310,400,0.02,1023,10,1,1,1,3292327936,3299651584,3300200448,3298086912,3306872832,3268116480
'bosch','xgboost-exact-O3','hessian',1,3,11387.45,0.7261101,310,400,0.02,1023,10,1,1,1,3261014016,3262189568,3264286720,3267264512,3278651392,3268329472
'bosch','xgboost-exact-O3','hessian',2,3,11368.91,0.7168499,305,400,0.02,1023,10,25,1,1,3295399936,3300773888,3303120896,3302866944,3306536960,3261440000
'bosch','xgboost-exact-O3','sampling',1,3,17430.01,0.7212357,656,1000,0.04,63,6,1,1,1,3261005824,3261489152,3262287872,3263766528,3275046912,3258789888
'bosch','xgboost-exact-O3','sampling',2,3,17972.24,0.7233749,603,1000,0.04,63,6,1,0.6,1,3291054080,3297845248,3300188160,3298246656,3297562624,3259908096
'bosch','xgboost-exact-O3','depth',1,2,23599.92,0.7197878,561,1000,0.02,63,6,1,1,1,3260932096,3261583360,3262636032,3264311296,3276173312,3259916288
'bosch','xgboost-exact-O3','depth',2,2,16191.26,0.7261101,310,400,0.02,1023,10,1,1,1,3292180480,3299577856,3300036608,3297869824,3306782720,3268071424
'bosch','xgboost-exact-O3','hessian',1,2,16300.88,0.7261101,310,400,0.02,1023,10,1,1,1,3260936192,3262111744,3264081920,3267072000,3277533184,3267211264
'bosch','xgboost-exact-O3','hessian',2,2,16233.12,0.7168499,305,400,0.02,1023,10,25,1,1,3295019008,3300679680,3303071744,3302866944,3306516480,3261198336
'bosch','xgboost-exact-O3','sampling',1,2,24240.7,0.7212357,656,1000,0.04,63,6,1,1,1,3260932096,3261419520,3262259200,3263655936,3273928704,3257671680
'bosch','xgboost-exact-O3','sampling',2,2,25015.79,0.7233749,603,1000,0.04,63,6,1,0.6,1,3290673152,3297746944,3300098048,3298271232,3297587200,3259953152
'bosch','xgboost-exact-O3','depth',1,1,48314.59,0.7197878,561,1000,0.02,63,6,1,1,1,3260981248,3261538304,3262664704,3264331776,3276263424,3260006400
'bosch','xgboost-exact-O3','depth',2,1,32265.27,0.7261101,310,400,0.02,1023,10,1,1,1,3292278784,3299491840,3299946496,3297800192,3306631168,3267801088
'bosch','xgboost-exact-O3','hessian',1,1,31986.61,0.7261101,310,400,0.02,1023,10,1,1,1,3260989440,3262156800,3264024576,3266981888,3278381056,3268059136
'bosch','xgboost-exact-O3','hessian',2,1,31752.95,0.7168499,305,400,0.02,1023,10,25,1,1,3295129600,3300491264,3302899712,3302666240,3306323968,3261181952
'bosch','xgboost-exact-O3','sampling',1,1,48156.2,0.7212357,656,1000,0.04,63,6,1,1,1,3260981248,3261382656,3262234624,3263668224,3275022336,3258765312
'bosch','xgboost-exact-O3','sampling',2,1,50394.03,0.7233749,603,1000,0.04,63,6,1,0.6,1,3291029504,3297755136,3300139008,3298185216,3297492992,3259826176
'bosch','lightgbm-v1','leaves',1,40,648.7494,0.7053693,1998,2000,0.02,7,-1,1,1,1,691269632,691130368,691642368,692404224,692768768,683913216
'bosch','lightgbm-v1','leaves',2,40,644.965,0.7159095,1331,1500,0.02,15,-1,1,1,1,1040408576,1056870400,1044500480,1056473088,1048330240,725979136
'bosch','lightgbm-v1','leaves',3,40,606.2043,0.7159274,668,1000,0.02,31,-1,1,1,1,1143726080,1144295424,1149542400,1143812096,1146687488,796241920
'bosch','lightgbm-v1','leaves',4,40,908.0081,0.7150794,354,1000,0.02,63,-1,1,1,1,1328971776,1316196352,1328476160,1318514688,1322602496,935632896
'bosch','lightgbm-v1','leaves',5,40,732.7776,0.7163455,308,500,0.02,127,-1,1,1,1,1700052992,1696055296,1710125056,1707614208,1711611904,1209110528
'bosch','lightgbm-v1','leaves',6,40,973.3619,0.7104215,196,400,0.02,255,-1,1,1,1,2435190784,2446118912,2446016512,2445799424,2445774848,1704763392
'bosch','lightgbm-v1','leaves',7,40,1562.034,0.7141631,340,400,0.02,511,-1,1,1,1,3908583424,3910262784,3918585856,3920973824,3914424320,2744860672
'bosch','lightgbm-v1','leaves',8,40,2323.205,0.7108315,167,400,0.02,1023,-1,1,1,1,6837694464,6855159808,6851014656,6859112448,6868856832,4910624768
'bosch','lightgbm-v1','leaves',9,40,2776.451,0.7105925,161,400,0.02,2047,-1,1,1,1,12703584256,12723798016,12743987200,12745670656,12764704768,9152372736
'bosch','lightgbm-v1','leaves',10,40,2825.83,0.7105925,161,400,0.02,4095,-1,1,1,1,24439988224,24474947584,24506613760,24539602944,24568307712,19199508480
'bosch','lightgbm-v1','depth',1,40,631.0131,0.7046033,1992,2000,0.02,7,3,1,1,1,690892800,691085312,691437568,692142080,692396032,683540480
'bosch','lightgbm-v1','depth',2,40,534.0349,0.7113311,1445,1500,0.02,15,4,1,1,1,1040220160,1054588928,1055039488,1055629312,1059127296,726851584
'bosch','lightgbm-v1','depth',3,40,454.205,0.7132215,982,1000,0.02,31,5,1,1,1,1143603200,1143898112,1149218816,1153703936,1142632448,798826496
'bosch','lightgbm-v1','depth',4,40,542.1106,0.7168651,940,1000,0.02,63,6,1,1,1,1328668672,1330524160,1331617792,1340387328,1336848384,934301696
'bosch','lightgbm-v1','depth',5,40,382.5956,0.7101687,234,500,0.02,127,7,1,1,1,1698885632,1708077056,1711927296,1691004928,1713475584,1204916224
'bosch','lightgbm-v1','depth',6,40,413.3056,0.7120555,398,400,0.02,255,8,1,1,1,2435014656,2430066688,2445643776,2447794176,2444267520,1706295296
'bosch','lightgbm-v1','depth',7,40,510.9549,0.7125938,313,400,0.02,511,9,1,1,1,3900104704,3903025152,3902197760,3918675968,3918585856,2825715712
'bosch','lightgbm-v1','depth',8,40,617.282,0.7112878,278,400,0.02,1023,10,1,1,1,6841794560,6857277440,6860140544,6866702336,6879772672,4914171904
'bosch','lightgbm-v1','depth',9,40,738.8681,0.7121002,386,400,0.02,2047,11,1,1,1,12703100928,12727693312,12744007680,12759560192,12774825984,9155035136
'bosch','lightgbm-v1','depth',10,40,875.5475,0.713199,312,400,0.02,4095,12,1,1,1,24441774080,24488128512,24504750080,24538738688,24568139776,17608556544
'bosch','lightgbm-v1','hessian',1,40,622.5962,0.7112878,278,400,0.02,1023,10,1,1,1,4569452544,4579123200,4585623552,4594200576,4600741888,4592627712
'bosch','lightgbm-v1','hessian',2,40,523.555,0.7130724,226,400,0.02,1023,10,5,1,1,8783822848,8802058240,8809603072,8819605504,8834740224,4748505088
'bosch','lightgbm-v1','hessian',3,40,425.1568,0.7134738,291,400,0.02,1023,10,25,1,1,8806694912,8821571584,8824410112,8835162112,8849051648,4757098496
'bosch','lightgbm-v1','hessian',4,40,341.56,0.7048198,400,400,0.02,1023,10,125,1,1,8816242688,8831979520,8841699328,8850132992,8846692352,4800450560
'bosch','lightgbm-v1','sampling',1,40,537.0575,0.714073,308,1000,0.04,63,6,1,1,1,907001856,908107776,909795328,910901248,912384000,903528448
'bosch','lightgbm-v1','sampling',2,40,534.4393,0.7168488,521,1000,0.04,63,6,1,0.8,1,1452003328,1461329920,1462411264,1470349312,1462996992,934940672
'bosch','lightgbm-v1','sampling',3,40,487.2437,0.713683,472,1000,0.04,63,6,1,0.6,1,1470189568,1456459776,1457627136,1479856128,1472696320,939982848
'bosch','lightgbm-v1','sampling',4,40,565.205,0.7067001,580,1000,0.04,63,6,1,0.4,1,1518325760,1520787456,1533882368,1530970112,1533923328,954007552
'bosch','lightgbm-v1','leaves',1,20,692.7218,0.7053693,1998,2000,0.02,7,-1,1,1,1,689926144,689668096,689803264,690135040,690348032,681492480
'bosch','lightgbm-v1','leaves',2,20,615.2981,0.7159095,1331,1500,0.02,15,-1,1,1,1,1038336000,1054420992,1042194432,1053896704,1045606400,723369984
'bosch','lightgbm-v1','leaves',3,20,525.1237,0.7159274,668,1000,0.02,31,-1,1,1,1,1140895744,1141161984,1146306560,1140457472,1143136256,793468928
'bosch','lightgbm-v1','leaves',4,20,702.3781,0.7150794,354,1000,0.02,63,-1,1,1,1,1325854720,1312559104,1324523520,1315024896,1318985728,935018496
'bosch','lightgbm-v1','leaves',5,20,493.8732,0.7163455,308,500,0.02,127,-1,1,1,1,1696534528,1691697152,1704947712,1702502400,1706700800,1203716096
'bosch','lightgbm-v1','leaves',6,20,570.0494,0.7104222,196,400,0.02,255,-1,1,1,1,2430287872,2439753728,2440142848,2440253440,2440695808,1701138432
'bosch','lightgbm-v1','leaves',7,20,812.5475,0.7141631,340,400,0.02,511,-1,1,1,1,3897122816,3902722048,3913777152,3920146432,3914477568,2745704448
'bosch','lightgbm-v1','leaves',8,20,1088.88,0.7108338,167,400,0.02,1023,-1,1,1,1,6839001088,6851047424,6846664704,6855909376,6864596992,4813885440
'bosch','lightgbm-v1','leaves',9,20,1229.064,0.7105895,161,400,0.02,2047,-1,1,1,1,12699508736,12717412352,12737609728,12740317184,12759031808,8976683008
'bosch','lightgbm-v1','leaves',10,20,1243.522,0.7105895,161,400,0.02,4095,-1,1,1,1,24433758208,24466051072,24495284224,24528064512,24556089344,17155985408
'bosch','lightgbm-v1','depth',1,20,664.1037,0.7046033,1992,2000,0.02,7,3,1,1,1,689172480,688820224,689184768,689659904,690180096,681324544
'bosch','lightgbm-v1','depth',2,20,555.5481,0.7113311,1445,1500,0.02,15,4,1,1,1,1038278656,1052127232,1052487680,1053208576,1056636928,725659648
'bosch','lightgbm-v1','depth',3,20,432.49,0.7132215,982,1000,0.02,31,5,1,1,1,1141121024,1141133312,1146384384,1150812160,1139568640,792363008
'bosch','lightgbm-v1','depth',4,20,488.3887,0.7168651,940,1000,0.02,63,6,1,1,1,1325924352,1327345664,1328611328,1336922112,1333686272,932106240
'bosch','lightgbm-v1','depth',5,20,311.6818,0.710167,234,500,0.02,127,7,1,1,1,1696301056,1703657472,1707724800,1686339584,1709338624,1199992832
'bosch','lightgbm-v1','depth',6,20,306.0056,0.7120555,398,400,0.02,255,8,1,1,1,2430754816,2425745408,2440372224,2443042816,2439114752,1699618816
'bosch','lightgbm-v1','depth',7,20,351.515,0.7125938,313,400,0.02,511,9,1,1,1,3901104128,3900735488,3900231680,3916242944,3916038144,2741059584
'bosch','lightgbm-v1','depth',8,20,408.0225,0.7112878,278,400,0.02,1023,10,1,1,1,6832566272,6850125824,6854266880,6859243520,6871101440,4818087936
'bosch','lightgbm-v1','depth',9,20,459.5587,0.7121002,386,400,0.02,2047,11,1,1,1,12702035968,12722393088,12737736704,12753334272,12769058816,8937517056
