Dataset,Algorithm,Type,Run,Threads,Time,Metric,Best Iteration,Iterations,Eta,Leaves,Depth,Hessian,Subsample,Colsample_bytree
'higgs','lightgbm-na','depth',8,3,560.953799804687,0.842771298706,206,250,0.25,1023,10,1,1,1
'higgs','lightgbm-na','depth',9,3,583.174906982422,0.843613352719,178,200,0.25,2047,11,1,1,1
'higgs','lightgbm-na','depth',10,3,604.284230957031,0.844841452063,150,150,0.25,4095,12,1,1,1
'higgs','lightgbm-na','hessian',1,3,549.094424804687,0.842715678075,200,200,0.25,1023,10,1,1,1
'higgs','lightgbm-na','hessian',2,3,556.208047119141,0.843554524085,200,200,0.25,1023,10,5,1,1
'higgs','lightgbm-na','hessian',3,3,528.932435791016,0.844083240680,197,200,0.25,1023,10,25,1,1
'higgs','lightgbm-na','hessian',4,3,536.623658935547,0.843743703166,192,200,0.25,1023,10,125,1,1
'higgs','lightgbm-na','sampling',1,3,429.227530273437,0.835892978578,400,400,0.25,63,6,1,1,1
'higgs','lightgbm-na','sampling',2,3,430.062506835937,0.835705363574,400,400,0.25,63,6,1,0.8,1
'higgs','lightgbm-na','sampling',3,3,397.553089843750,0.836073859383,400,400,0.25,63,6,1,0.6,1
'higgs','lightgbm-na','sampling',4,3,315.843061035156,0.835774318182,400,400,0.25,63,6,1,0.4,1
'higgs','lightgbm-na','leaves',1,2,1606.688678955078,0.832296050175,1999,2000,0.25,7,-1,1,1,1
'higgs','lightgbm-na','leaves',2,2,1411.684899902344,0.838044663759,1500,1500,0.25,15,-1,1,1,1
'higgs','lightgbm-na','leaves',3,2,1140.377667968750,0.840812758170,1000,1000,0.25,31,-1,1,1,1
'higgs','lightgbm-na','leaves',4,2,786.841829833984,0.839664295542,500,500,0.25,63,-1,1,1,1
'higgs','lightgbm-na','leaves',5,2,816.048082763672,0.842108516080,400,400,0.25,127,-1,1,1,1
'higgs','lightgbm-na','leaves',6,2,871.707458007813,0.843599599435,349,350,0.25,255,-1,1,1,1
'higgs','lightgbm-na','leaves',7,2,964.540515869141,0.844946292567,300,300,0.25,511,-1,1,1,1
'higgs','lightgbm-na','leaves',8,2,1053.687443115234,0.845305434409,245,250,0.25,1023,-1,1,1,1
'higgs','lightgbm-na','leaves',9,2,1187.276784179687,0.845212419579,200,200,0.25,2047,-1,1,1,1
'higgs','lightgbm-na','leaves',10,2,1225.203099853516,0.845160877666,138,150,0.25,4095,-1,1,1,1
'higgs','lightgbm-na','depth',1,2,1643.609368164063,0.827518166629,1999,2000,0.25,7,3,1,1,1
'higgs','lightgbm-na','depth',2,2,1324.844244140625,0.832476450683,1156,1500,0.25,15,4,1,1,1
'higgs','lightgbm-na','depth',3,2,1030.501197265625,0.834677246597,713,1000,0.25,31,5,1,1,1
'higgs','lightgbm-na','depth',4,2,764.679298095703,0.837575297425,500,500,0.25,63,6,1,1,1
'higgs','lightgbm-na','depth',5,2,775.621756103516,0.839359472672,398,400,0.25,127,7,1,1,1
'higgs','lightgbm-na','depth',6,2,812.683622070312,0.842056989013,304,350,0.25,255,8,1,1,1
'higgs','lightgbm-na','depth',7,2,863.169338867188,0.843039546732,239,300,0.25,511,9,1,1,1
'higgs','lightgbm-na','depth',8,2,898.604271728516,0.842774647548,206,250,0.25,1023,10,1,1,1
'higgs','lightgbm-na','depth',9,2,933.057996093750,0.843614191334,178,200,0.25,2047,11,1,1,1
'higgs','lightgbm-na','depth',10,2,993.718614013672,0.844841452063,150,150,0.25,4095,12,1,1,1
'higgs','lightgbm-na','hessian',1,2,783.804974121094,0.842718983582,200,200,0.25,1023,10,1,1,1
'higgs','lightgbm-na','hessian',2,2,813.343629150391,0.843555910809,200,200,0.25,1023,10,5,1,1
'higgs','lightgbm-na','hessian',3,2,789.261189208984,0.844083240680,197,200,0.25,1023,10,25,1,1
'higgs','lightgbm-na','hessian',4,2,789.363024169922,0.843743703166,192,200,0.25,1023,10,125,1,1
'higgs','lightgbm-na','sampling',1,2,608.045083984375,0.835892978578,400,400,0.25,63,6,1,1,1
'higgs','lightgbm-na','sampling',2,2,617.996236083984,0.835986592074,400,400,0.25,63,6,1,0.8,1
'higgs','lightgbm-na','sampling',3,2,570.881933105469,0.836540367605,400,400,0.25,63,6,1,0.6,1
'higgs','lightgbm-na','sampling',4,2,461.249282958984,0.835794913601,400,400,0.25,63,6,1,0.4,1
'higgs','lightgbm-na','leaves',1,1,2964.905010009766,0.832296050175,1999,2000,0.25,7,-1,1,1,1
'higgs','lightgbm-na','leaves',2,1,2595.191842285156,0.838044663759,1500,1500,0.25,15,-1,1,1,1
'higgs','lightgbm-na','leaves',3,1,2147.270613037109,0.840812758170,1000,1000,0.25,31,-1,1,1,1
'higgs','lightgbm-na','leaves',4,1,1477.516830078125,0.839664295542,500,500,0.25,63,-1,1,1,1
'higgs','lightgbm-na','leaves',5,1,1532.863656982422,0.842108516080,400,400,0.25,127,-1,1,1,1
'higgs','lightgbm-na','leaves',6,1,1701.351872070313,0.843599599435,349,350,0.25,255,-1,1,1,1
'higgs','lightgbm-na','leaves',7,1,1872.313119140625,0.844946292567,300,300,0.25,511,-1,1,1,1
'higgs','lightgbm-na','leaves',8,1,2022.449985839844,0.845305434409,245,250,0.25,1023,-1,1,1,1
'higgs','lightgbm-na','leaves',9,1,2255.324338134766,0.845212950835,200,200,0.25,2047,-1,1,1,1
'higgs','lightgbm-na','leaves',10,1,2393.939968994141,0.845162012003,138,150,0.25,4095,-1,1,1,1
'higgs','lightgbm-na','depth',1,1,2966.211828857422,0.827518166629,1999,2000,0.25,7,3,1,1,1
'higgs','lightgbm-na','depth',2,1,2394.212565185547,0.832476450683,1156,1500,0.25,15,4,1,1,1
'higgs','lightgbm-na','depth',3,1,1852.158125000000,0.834677246597,713,1000,0.25,31,5,1,1,1
'higgs','lightgbm-na','depth',4,1,1380.727400146484,0.837575191094,500,500,0.25,63,6,1,1,1
'higgs','lightgbm-na','depth',5,1,1397.654383056641,0.839359472672,398,400,0.25,127,7,1,1,1
'higgs','lightgbm-na','depth',6,1,1443.456339111328,0.842056995433,304,350,0.25,255,8,1,1,1
'higgs','lightgbm-na','depth',7,1,1527.748781005859,0.843039546732,239,300,0.25,511,9,1,1,1
'higgs','lightgbm-na','depth',8,1,1600.154374267578,0.842774647548,206,250,0.25,1023,10,1,1,1
'higgs','lightgbm-na','depth',9,1,1714.394923095703,0.843614601413,178,200,0.25,2047,11,1,1,1
'higgs','lightgbm-na','depth',10,1,1805.740572021484,0.844840773547,150,150,0.25,4095,12,1,1,1
'higgs','lightgbm-na','hessian',1,1,1439.056274169922,0.842718983582,200,200,0.25,1023,10,1,1,1
'higgs','lightgbm-na','hessian',2,1,1493.591826171875,0.843553548644,200,200,0.25,1023,10,5,1,1
'higgs','lightgbm-na','hessian',3,1,1461.211843017578,0.844083240680,197,200,0.25,1023,10,25,1,1
'higgs','lightgbm-na','hessian',4,1,1447.822534179687,0.843743703166,192,200,0.25,1023,10,125,1,1
'higgs','lightgbm-na','sampling',1,1,1114.870675048828,0.835892978578,400,400,0.25,63,6,1,1,1
'higgs','lightgbm-na','sampling',2,1,1140.203116210937,0.836060359288,400,400,0.25,63,6,1,0.8,1
'higgs','lightgbm-na','sampling',3,1,1048.263159667969,0.835944859949,400,400,0.25,63,6,1,0.6,1
'higgs','lightgbm-na','sampling',4,1,841.796257080078,0.836031065146,400,400,0.25,63,6,1,0.4,1
'reput','lightgbm-na','leaves',1,40,2428.826220947265,0.643641170883,1965,2000,0.25,7,-1,1,1,1
'reput','lightgbm-na','leaves',2,40,1892.756799804687,0.630733573481,1250,1250,0.25,15,-1,1,1,1
'reput','lightgbm-na','leaves',3,40,1847.810528076172,0.624882538722,751,1000,0.25,31,-1,1,1,1
'reput','lightgbm-na','leaves',4,40,1264.421730957031,0.621989705936,240,400,0.25,63,-1,1,1,1
'reput','lightgbm-na','leaves',5,40,1168.523019287109,0.619883121252,82,200,0.25,127,-1,1,1,1
'reput','lightgbm-na','depth',1,40,2525.061860107422,0.653987585303,1937,2000,0.25,7,3,1,1,1
'reput','lightgbm-na','depth',2,40,1967.865570800781,0.654157622794,1250,1250,0.25,15,4,1,1,1
'reput','lightgbm-na','depth',3,40,2083.003995117188,0.658430146013,1098,1100,0.25,31,5,1,1,1
'reput','lightgbm-na','depth',4,40,2243.014881103516,0.658137137754,1000,1000,0.25,63,6,1,1,1
'reput','lightgbm-na','depth',5,40,2355.476156005860,0.659596270286,896,900,0.25,127,7,1,1,1
'reput','lightgbm-na','hessian',1,40,2346.308678955078,0.658137137754,1000,1000,0.25,63,6,1,1,1
'reput','lightgbm-na','hessian',2,40,2270.668636962891,0.660252563100,1000,1000,0.25,63,6,5,1,1
'reput','lightgbm-na','hessian',3,40,2131.888720947265,0.660275834911,999,1000,0.25,63,6,25,1,1
'reput','lightgbm-na','hessian',4,40,2009.574246093750,0.634832639804,1000,1000,0.25,63,6,125,1,1
'reput','lightgbm-na','sampling',1,40,2241.616851318359,0.658137137754,1000,1000,0.25,63,6,1,1,1
'reput','lightgbm-na','sampling',2,40,1931.704263916016,0.652130832203,1000,1000,0.25,63,6,1,0.8,1
'reput','lightgbm-na','sampling',3,40,1630.967388916016,0.640567408552,955,1000,0.25,63,6,1,0.6,1
'reput','lightgbm-na','sampling',4,40,17451.814258056642,0.627383277941,957,1000,0.25,63,6,1,0.4,1
'reput','lightgbm-na','leaves',1,20,3446.188701904297,0.643641170883,1965,2000,0.25,7,-1,1,1,1
'reput','lightgbm-na','leaves',2,20,2679.896831054687,0.630733573481,1250,1250,0.25,15,-1,1,1,1
'reput','lightgbm-na','leaves',3,20,2637.150604980469,0.624882538722,751,1000,0.25,31,-1,1,1,1
'reput','lightgbm-na','leaves',4,20,1814.213039794922,0.621989705936,240,400,0.25,63,-1,1,1,1
'reput','lightgbm-na','leaves',5,20,1613.799853759766,0.619883121252,82,200,0.25,127,-1,1,1,1
'reput','lightgbm-na','depth',1,20,3485.186853027344,0.653987585303,1937,2000,0.25,7,3,1,1,1
'reput','lightgbm-na','depth',2,20,2675.393039306641,0.654157622794,1250,1250,0.25,15,4,1,1,1
'reput','lightgbm-na','depth',3,20,2852.250503173828,0.658430146013,1098,1100,0.25,31,5,1,1,1
'reput','lightgbm-na','depth',4,20,3076.010587890625,0.658137137754,1000,1000,0.25,63,6,1,1,1
'reput','lightgbm-na','depth',5,20,3130.953010009765,0.659596270286,896,900,0.25,127,7,1,1,1
'reput','lightgbm-na','hessian',1,20,3191.995613037109,0.658137137754,1000,1000,0.25,63,6,1,1,1
'reput','lightgbm-na','hessian',2,20,2967.201805908203,0.660252563100,1000,1000,0.25,63,6,5,1,1
'reput','lightgbm-na','hessian',3,20,2850.300440673828,0.660275834911,999,1000,0.25,63,6,25,1,1
'reput','lightgbm-na','hessian',4,20,2688.119349121094,0.634832639804,1000,1000,0.25,63,6,125,1,1
'reput','lightgbm-na','sampling',1,20,2968.607002929687,0.658137137754,1000,1000,0.25,63,6,1,1,1
'reput','lightgbm-na','sampling',2,20,2668.705585937500,0.655154493706,999,1000,0.25,63,6,1,0.8,1
'reput','lightgbm-na','sampling',3,20,2314.128742187500,0.640018563570,983,1000,0.25,63,6,1,0.6,1
'reput','lightgbm-na','sampling',4,20,21217.098549804687,0.626443345418,962,1000,0.25,63,6,1,0.4,1
